name,sex,classif1,time,obs_value
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE25,2012,2.8154
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE15,2012,3.4
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-64,2012,3.4
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-24,2012,9.7
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE25,2012,3.0894
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE15,2012,3.0
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-64,2012,3.1
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-24,2012,8.5
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE25,2012,2.4083
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE15,2013,3.1
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-64,2013,3.2
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-24,2013,9.3
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE25,2013,2.6806
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE15,2013,3.3
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-64,2013,3.4
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-24,2013,9.8
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE25,2013,2.9847
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE15,2013,2.8
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-64,2013,3.0
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-24,2013,9.0
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE25,2013,2.2349
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE15,2014,3.5
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-64,2014,3.6
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-24,2014,10.0
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE25,2014,3.0398
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE15,2014,3.5
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-64,2014,3.6
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-24,2014,11.2
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE25,2014,3.1460000000000004
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE15,2014,3.5
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-64,2014,3.6
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-24,2014,9.2
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE25,2014,2.8849
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE15,2015,3.5459
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-64,2015,3.6598
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-24,2015,10.0425
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE25,2015,3.1308
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE15,2015,3.592
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-64,2015,3.6833
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-24,2015,10.0919
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE25,2015,3.2972
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE15,2015,3.483
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-64,2015,3.6276
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-24,2015,10.0072
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE25,2015,2.8939
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE15,2016,3.65
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-64,2016,3.7766
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-24,2016,10.2859
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE25,2016,3.2318
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE15,2016,3.7322
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-64,2016,3.8418
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-24,2016,10.4825
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE25,2016,3.4287
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE15,2016,3.5385
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-64,2016,3.6877
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-24,2016,10.1448
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE25,2016,2.9533
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE15,2017,3.6528
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-64,2017,3.7447
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-24,2017,9.9175
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE25,2017,3.2799
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE15,2017,3.7779
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-64,2017,3.8417
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-24,2017,10.2796
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE25,2017,3.4987
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE15,2017,3.4843
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-64,2017,3.6132
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-24,2017,9.6546
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE25,2017,2.9742
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE15,2018,3.824
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-64,2018,3.9184
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-24,2018,10.2477
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE25,2018,3.4667
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE15,2018,3.9223
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-64,2018,4.0001
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-24,2018,10.5561
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE25,2018,3.6701
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE15,2018,3.6924
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-64,2018,3.8084
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-24,2018,10.044
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE25,2018,3.1838
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE15,2019,3.7459
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-64,2019,3.7967
"Korea, Republic of",SEX_T,AGE_YTHADULT_Y15-24,2019,9.9529
"Korea, Republic of",SEX_T,AGE_YTHADULT_YGE25,2019,3.4135
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE15,2019,3.8701
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-64,2019,3.9349
"Korea, Republic of",SEX_M,AGE_YTHADULT_Y15-24,2019,10.3833
"Korea, Republic of",SEX_M,AGE_YTHADULT_YGE25,2019,3.6164
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE15,2019,3.5815
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-64,2019,3.6124
"Korea, Republic of",SEX_F,AGE_YTHADULT_Y15-24,2019,9.6411
"Korea, Republic of",SEX_F,AGE_YTHADULT_YGE25,2019,3.1361
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2000,0.8
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2001,0.8
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2002,1.1
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2003,1.3
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2004,1.7
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2014,2.9
Kuwait,SEX_T,AGE_YTHADULT_Y15-24,2014,13.9
Kuwait,SEX_M,AGE_YTHADULT_YGE15,2014,1.9
Kuwait,SEX_M,AGE_YTHADULT_Y15-24,2014,11.6
Kuwait,SEX_F,AGE_YTHADULT_YGE15,2014,4.9
Kuwait,SEX_F,AGE_YTHADULT_Y15-24,2014,17.6
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2015,2.2
Kuwait,SEX_T,AGE_YTHADULT_Y15-24,2015,15.3
Kuwait,SEX_M,AGE_YTHADULT_YGE15,2015,1.2
Kuwait,SEX_M,AGE_YTHADULT_Y15-24,2015,11.1
Kuwait,SEX_F,AGE_YTHADULT_YGE15,2015,4.4
Kuwait,SEX_F,AGE_YTHADULT_Y15-24,2015,23.2
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2016,2.16
Kuwait,SEX_T,AGE_YTHADULT_Y15-64,2016,2.19
Kuwait,SEX_T,AGE_YTHADULT_Y15-24,2016,15.43
Kuwait,SEX_T,AGE_YTHADULT_YGE25,2016,1.54
Kuwait,SEX_M,AGE_YTHADULT_YGE15,2016,0.94
Kuwait,SEX_M,AGE_YTHADULT_Y15-64,2016,0.96
Kuwait,SEX_M,AGE_YTHADULT_Y15-24,2016,9.39
Kuwait,SEX_M,AGE_YTHADULT_YGE25,2016,0.57
Kuwait,SEX_F,AGE_YTHADULT_YGE15,2016,5.83
Kuwait,SEX_F,AGE_YTHADULT_Y15-64,2016,5.84
Kuwait,SEX_F,AGE_YTHADULT_Y15-24,2016,29.99
Kuwait,SEX_F,AGE_YTHADULT_YGE25,2016,4.49
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2005,1.95
Kuwait,SEX_T,AGE_YTHADULT_Y15-64,2005,1.96
Kuwait,SEX_T,AGE_YTHADULT_Y15-24,2005,11.32
Kuwait,SEX_T,AGE_YTHADULT_YGE25,2005,0.73
Kuwait,SEX_M,AGE_YTHADULT_YGE15,2005,2.0
Kuwait,SEX_M,AGE_YTHADULT_Y15-64,2005,2.01
Kuwait,SEX_M,AGE_YTHADULT_Y15-24,2005,11.84
Kuwait,SEX_M,AGE_YTHADULT_YGE25,2005,0.77
Kuwait,SEX_F,AGE_YTHADULT_YGE15,2005,1.81
Kuwait,SEX_F,AGE_YTHADULT_Y15-64,2005,1.82
Kuwait,SEX_F,AGE_YTHADULT_Y15-24,2005,10.0
Kuwait,SEX_F,AGE_YTHADULT_YGE25,2005,0.61
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2006,1.3
Kuwait,SEX_M,AGE_YTHADULT_YGE15,2006,0.8
Kuwait,SEX_F,AGE_YTHADULT_YGE15,2006,2.9
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2007,1.5
Kuwait,SEX_M,AGE_YTHADULT_YGE15,2007,1.0
Kuwait,SEX_F,AGE_YTHADULT_YGE15,2007,3.1
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2008,1.75
Kuwait,SEX_M,AGE_YTHADULT_YGE15,2008,1.1
Kuwait,SEX_F,AGE_YTHADULT_YGE15,2008,3.73
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2009,1.64
Kuwait,SEX_M,AGE_YTHADULT_YGE15,2009,1.04
Kuwait,SEX_F,AGE_YTHADULT_YGE15,2009,3.39
Kuwait,SEX_T,AGE_YTHADULT_YGE15,2010,1.82
Kuwait,SEX_M,AGE_YTHADULT_YGE15,2010,1.41
Kuwait,SEX_F,AGE_YTHADULT_YGE15,2010,2.8
Lao People's Democratic Republic,SEX_T,AGE_YTHADULT_YGE15,2010,0.7083
Lao People's Democratic Republic,SEX_T,AGE_YTHADULT_Y15-64,2010,0.7081
Lao People's Democratic Republic,SEX_T,AGE_YTHADULT_Y15-24,2010,1.7685
Lao People's Democratic Republic,SEX_T,AGE_YTHADULT_YGE25,2010,0.36
Lao People's Democratic Republic,SEX_M,AGE_YTHADULT_YGE15,2010,0.7552
Lao People's Democratic Republic,SEX_M,AGE_YTHADULT_Y15-64,2010,0.769
Lao People's Democratic Republic,SEX_M,AGE_YTHADULT_Y15-24,2010,1.9034
Lao People's Democratic Republic,SEX_M,AGE_YTHADULT_YGE25,2010,0.415
Lao People's Democratic Republic,SEX_F,AGE_YTHADULT_YGE15,2010,0.6608
Lao People's Democratic Republic,SEX_F,AGE_YTHADULT_Y15-64,2010,0.6476
Lao People's Democratic Republic,SEX_F,AGE_YTHADULT_Y15-24,2010,1.6514
Lao People's Democratic Republic,SEX_F,AGE_YTHADULT_YGE25,2010,0.3015
Lao People's Democratic Republic,SEX_T,AGE_YTHADULT_YGE15,2017,9.406
Lao People's Democratic Republic,SEX_T,AGE_YTHADULT_Y15-64,2017,9.5466
Lao People's Democratic Republic,SEX_T,AGE_YTHADULT_Y15-24,2017,18.1753
Lao People's Democratic Republic,SEX_T,AGE_YTHADULT_YGE25,2017,7.3788
Lao People's Democratic Republic,SEX_M,AGE_YTHADULT_YGE15,2017,10.7482
Lao People's Democratic Republic,SEX_M,AGE_YTHADULT_Y15-64,2017,10.9362
Lao People's Democratic Republic,SEX_M,AGE_YTHADULT_Y15-24,2017,20.8058
Lao People's Democratic Republic,SEX_M,AGE_YTHADULT_YGE25,2017,8.6177
Lao People's Democratic Republic,SEX_F,AGE_YTHADULT_YGE15,2017,7.815
Lao People's Democratic Republic,SEX_F,AGE_YTHADULT_Y15-64,2017,7.9181
Lao People's Democratic Republic,SEX_F,AGE_YTHADULT_Y15-24,2017,15.4921
Lao People's Democratic Republic,SEX_F,AGE_YTHADULT_YGE25,2017,5.8582
Lao People's Democratic Republic,SEX_T,AGE_YTHADULT_YGE15,2005,1.35
Lao People's Democratic Republic,SEX_M,AGE_YTHADULT_YGE15,2005,1.35
Lao People's Democratic Republic,SEX_F,AGE_YTHADULT_YGE15,2005,1.36
Lebanon,SEX_T,AGE_YTHADULT_YGE15,2004,7.85
Lebanon,SEX_T,AGE_YTHADULT_Y15-64,2004,7.98
Lebanon,SEX_T,AGE_YTHADULT_Y15-24,2004,19.88
Lebanon,SEX_T,AGE_YTHADULT_YGE25,2004,5.01
Lebanon,SEX_M,AGE_YTHADULT_YGE15,2004,7.34
Lebanon,SEX_M,AGE_YTHADULT_Y15-64,2004,7.45
Lebanon,SEX_M,AGE_YTHADULT_Y15-24,2004,20.24
Lebanon,SEX_M,AGE_YTHADULT_YGE25,2004,4.53
Lebanon,SEX_F,AGE_YTHADULT_YGE15,2004,9.51
Lebanon,SEX_F,AGE_YTHADULT_Y15-64,2004,9.63
Lebanon,SEX_F,AGE_YTHADULT_Y15-24,2004,18.98
Lebanon,SEX_F,AGE_YTHADULT_YGE25,2004,6.66
Lebanon,SEX_T,AGE_YTHADULT_YGE15,2007,8.98
Lebanon,SEX_T,AGE_YTHADULT_Y15-64,2007,9.17
Lebanon,SEX_T,AGE_YTHADULT_Y15-24,2007,22.1
Lebanon,SEX_T,AGE_YTHADULT_YGE25,2007,6.05
Lebanon,SEX_M,AGE_YTHADULT_YGE15,2007,8.6
Lebanon,SEX_M,AGE_YTHADULT_Y15-64,2007,8.8
Lebanon,SEX_M,AGE_YTHADULT_Y15-24,2007,22.29
Lebanon,SEX_M,AGE_YTHADULT_YGE25,2007,5.67
Lebanon,SEX_F,AGE_YTHADULT_YGE15,2007,10.14
Lebanon,SEX_F,AGE_YTHADULT_Y15-64,2007,10.23
Lebanon,SEX_F,AGE_YTHADULT_Y15-24,2007,21.6
Lebanon,SEX_F,AGE_YTHADULT_YGE25,2007,7.23
Lebanon,SEX_T,AGE_YTHADULT_YGE15,2009,6.3549920761
Lebanon,SEX_M,AGE_YTHADULT_YGE15,2009,5.0224782242
Lebanon,SEX_F,AGE_YTHADULT_YGE15,2009,10.396250533
Liberia,SEX_T,AGE_YTHADULT_YGE15,2010,2.2661
Liberia,SEX_T,AGE_YTHADULT_Y15-64,2010,2.3106
Liberia,SEX_T,AGE_YTHADULT_Y15-24,2010,3.3062
Liberia,SEX_T,AGE_YTHADULT_YGE25,2010,2.0482
Liberia,SEX_M,AGE_YTHADULT_YGE15,2010,2.2437
Liberia,SEX_M,AGE_YTHADULT_Y15-64,2010,2.2764
Liberia,SEX_M,AGE_YTHADULT_Y15-24,2010,2.5048
Liberia,SEX_M,AGE_YTHADULT_YGE25,2010,2.1911
Liberia,SEX_F,AGE_YTHADULT_YGE15,2010,2.2884
Liberia,SEX_F,AGE_YTHADULT_Y15-64,2010,2.3437
Liberia,SEX_F,AGE_YTHADULT_Y15-24,2010,4.0528
Liberia,SEX_F,AGE_YTHADULT_YGE25,2010,1.9041
Liberia,SEX_T,AGE_YTHADULT_YGE15,2014,2.0789
Liberia,SEX_T,AGE_YTHADULT_Y15-64,2014,2.1419
Liberia,SEX_T,AGE_YTHADULT_Y15-24,2014,1.545
Liberia,SEX_T,AGE_YTHADULT_YGE25,2014,2.235
Liberia,SEX_M,AGE_YTHADULT_YGE15,2014,2.3581
Liberia,SEX_M,AGE_YTHADULT_Y15-64,2014,2.4392
Liberia,SEX_M,AGE_YTHADULT_Y15-24,2014,1.8915
Liberia,SEX_M,AGE_YTHADULT_YGE25,2014,2.4935
Liberia,SEX_F,AGE_YTHADULT_YGE15,2014,1.796
Liberia,SEX_F,AGE_YTHADULT_Y15-24,2014,1.1982
Liberia,SEX_F,AGE_YTHADULT_YGE25,2014,1.9722
Liberia,SEX_T,AGE_YTHADULT_YGE15,2015,2.0789
Liberia,SEX_T,AGE_YTHADULT_Y15-64,2015,2.1419
Liberia,SEX_T,AGE_YTHADULT_Y15-24,2015,1.545
Liberia,SEX_T,AGE_YTHADULT_YGE25,2015,2.235
Liberia,SEX_M,AGE_YTHADULT_YGE15,2015,2.3581
Liberia,SEX_M,AGE_YTHADULT_Y15-64,2015,2.4392
Liberia,SEX_M,AGE_YTHADULT_Y15-24,2015,1.8915
Liberia,SEX_M,AGE_YTHADULT_YGE25,2015,2.4935
Liberia,SEX_F,AGE_YTHADULT_YGE15,2015,1.796
Liberia,SEX_F,AGE_YTHADULT_Y15-24,2015,1.1982
Liberia,SEX_F,AGE_YTHADULT_YGE25,2015,1.9722
Liberia,SEX_T,AGE_YTHADULT_YGE15,2016,3.0806
Liberia,SEX_T,AGE_YTHADULT_Y15-64,2016,3.1438
Liberia,SEX_T,AGE_YTHADULT_Y15-24,2016,2.3044
Liberia,SEX_T,AGE_YTHADULT_YGE25,2016,3.3267
Liberia,SEX_M,AGE_YTHADULT_YGE15,2016,3.7924
Liberia,SEX_M,AGE_YTHADULT_Y15-64,2016,3.8263
Liberia,SEX_M,AGE_YTHADULT_Y15-24,2016,2.3984
Liberia,SEX_M,AGE_YTHADULT_YGE25,2016,4.2024
Liberia,SEX_F,AGE_YTHADULT_YGE15,2016,2.3582
Liberia,SEX_F,AGE_YTHADULT_Y15-64,2016,2.4531
Liberia,SEX_F,AGE_YTHADULT_Y15-24,2016,2.2192
Liberia,SEX_F,AGE_YTHADULT_YGE25,2016,2.4056
Liberia,SEX_T,AGE_YTHADULT_YGE15,2012,19.5194
Liberia,SEX_T,AGE_YTHADULT_Y15-24,2012,19.6271
Liberia,SEX_T,AGE_YTHADULT_YGE25,2012,19.4044
Liberia,SEX_M,AGE_YTHADULT_YGE15,2012,15.1945
Liberia,SEX_M,AGE_YTHADULT_Y15-24,2012,16.3446
Liberia,SEX_M,AGE_YTHADULT_YGE25,2012,14.0042
Liberia,SEX_F,AGE_YTHADULT_YGE15,2012,23.8496
Liberia,SEX_F,AGE_YTHADULT_Y15-24,2012,22.8165
Liberia,SEX_F,AGE_YTHADULT_YGE25,2012,24.9873
Libya,SEX_T,AGE_YTHADULT_YGE15,2012,19.03
Libya,SEX_T,AGE_YTHADULT_Y15-64,2012,19.1
Libya,SEX_T,AGE_YTHADULT_Y15-24,2012,48.7
Libya,SEX_T,AGE_YTHADULT_YGE25,2012,15.6
Libya,SEX_M,AGE_YTHADULT_YGE15,2012,15.88
Libya,SEX_M,AGE_YTHADULT_Y15-64,2012,15.97
Libya,SEX_M,AGE_YTHADULT_Y15-24,2012,40.82
Libya,SEX_M,AGE_YTHADULT_YGE25,2012,12.72
Libya,SEX_F,AGE_YTHADULT_YGE15,2012,25.05
Libya,SEX_F,AGE_YTHADULT_Y15-64,2012,25.03
Libya,SEX_F,AGE_YTHADULT_Y15-24,2012,67.84
Libya,SEX_F,AGE_YTHADULT_YGE25,2012,20.94
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2000,16.49
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2000,12.64
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2000,20.79
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2002,20.39
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2002,17.29
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2002,23.86
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2003,22.18
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-64,2003,22.48
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-24,2003,39.36
Saint Lucia,SEX_T,AGE_YTHADULT_YGE25,2003,17.87
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2003,17.16
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-64,2003,17.22
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-24,2003,30.18
Saint Lucia,SEX_M,AGE_YTHADULT_YGE25,2003,13.81
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2003,28.05
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-64,2003,28.52
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-24,2003,51.07
Saint Lucia,SEX_F,AGE_YTHADULT_YGE25,2003,22.52
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2004,20.97
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-64,2004,21.31
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-24,2004,40.76
Saint Lucia,SEX_T,AGE_YTHADULT_YGE25,2004,15.84
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2004,17.48
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-64,2004,17.66
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-24,2004,37.1
Saint Lucia,SEX_M,AGE_YTHADULT_YGE25,2004,12.04
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2004,25.0
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-64,2004,25.44
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-24,2004,45.5
Saint Lucia,SEX_F,AGE_YTHADULT_YGE25,2004,20.09
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2005,18.7
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2005,15.0
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2005,22.9
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2006,16.0
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2006,12.4
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2006,20.3
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2007,14.0
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2007,10.0
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2007,18.5
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2008,12.72
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2008,11.04
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2008,14.75
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2009,15.37
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2009,14.39
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2009,16.46
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2011,18.86
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2011,17.61
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2011,20.22
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2012,19.06
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2012,17.09
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2012,21.19
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2013,22.21
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2013,20.66
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2013,23.93
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2017,18.8554
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-64,2017,19.5286
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-24,2017,45.54600000000001
Saint Lucia,SEX_T,AGE_YTHADULT_YGE25,2017,13.0978
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2017,17.0675
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-64,2017,17.9108
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-24,2017,46.8646
Saint Lucia,SEX_M,AGE_YTHADULT_YGE25,2017,10.4076
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2017,20.8584
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-64,2017,21.2791
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-24,2017,43.9732
Saint Lucia,SEX_F,AGE_YTHADULT_YGE25,2017,16.0712
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2018,19.079
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-64,2018,19.8022
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-24,2018,42.9872
Saint Lucia,SEX_T,AGE_YTHADULT_YGE25,2018,14.4019
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2018,17.5342
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-64,2018,18.3491
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-24,2018,44.8245
Saint Lucia,SEX_M,AGE_YTHADULT_YGE25,2018,12.0649
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2018,20.8818
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-64,2018,21.4439
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-24,2018,40.7461
Saint Lucia,SEX_F,AGE_YTHADULT_YGE25,2018,17.1057
Saint Lucia,SEX_T,AGE_YTHADULT_YGE15,2019,15.3169
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-64,2019,16.0378
Saint Lucia,SEX_T,AGE_YTHADULT_Y15-24,2019,37.1787
Saint Lucia,SEX_T,AGE_YTHADULT_YGE25,2019,11.8246
Saint Lucia,SEX_M,AGE_YTHADULT_YGE15,2019,13.8372
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-64,2019,14.612
Saint Lucia,SEX_M,AGE_YTHADULT_Y15-24,2019,39.5897
Saint Lucia,SEX_M,AGE_YTHADULT_YGE25,2019,9.5362
Saint Lucia,SEX_F,AGE_YTHADULT_YGE15,2019,16.9549
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-64,2019,17.5432
Saint Lucia,SEX_F,AGE_YTHADULT_Y15-24,2019,34.2809
Saint Lucia,SEX_F,AGE_YTHADULT_YGE25,2019,14.3246
Liechtenstein,SEX_T,AGE_YTHADULT_YGE15,2000,1.27
Liechtenstein,SEX_T,AGE_YTHADULT_YGE15,2001,1.12
Liechtenstein,SEX_T,AGE_YTHADULT_YGE15,2002,1.45
Liechtenstein,SEX_T,AGE_YTHADULT_YGE15,2003,2.11
Liechtenstein,SEX_T,AGE_YTHADULT_YGE15,2004,2.4
Liechtenstein,SEX_T,AGE_YTHADULT_YGE15,2005,2.66
Liechtenstein,SEX_T,AGE_YTHADULT_YGE15,2006,2.46
Liechtenstein,SEX_T,AGE_YTHADULT_YGE15,2007,2.01
Liechtenstein,SEX_M,AGE_YTHADULT_YGE15,2007,1.68
Liechtenstein,SEX_F,AGE_YTHADULT_YGE15,2007,2.53
